Data;Ano;Mês;Nome do Mês;Dia;Dia da Semana;Dia Útil;Semana;CW;Trimestre;Nome do Trimestre;Semestre;Nome do Semestre;Início do Mês;Mês/Ano;Mês/Ano Curto
2020-04-11;2020;4;Abril;11;Sábado;Final de Semana;15;15/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-12;2020;4;Abril;12;Domingo;Final de Semana;16;16/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-13;2020;4;Abril;13;Segunda-Feira;Dia Útil;16;16/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-14;2020;4;Abril;14;Terça-Feira;Dia Útil;16;16/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-15;2020;4;Abril;15;Quarta-Feira;Dia Útil;16;16/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-16;2020;4;Abril;16;Quinta-Feira;Dia Útil;16;16/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-17;2020;4;Abril;17;Sexta-Feira;Dia Útil;16;16/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-18;2020;4;Abril;18;Sábado;Final de Semana;16;16/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-19;2020;4;Abril;19;Domingo;Final de Semana;17;17/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-20;2020;4;Abril;20;Segunda-Feira;Dia Útil;17;17/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-21;2020;4;Abril;21;Terça-Feira;Dia Útil;17;17/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-22;2020;4;Abril;22;Quarta-Feira;Dia Útil;17;17/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-23;2020;4;Abril;23;Quinta-Feira;Dia Útil;17;17/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-24;2020;4;Abril;24;Sexta-Feira;Dia Útil;17;17/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-25;2020;4;Abril;25;Sábado;Final de Semana;17;17/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-26;2020;4;Abril;26;Domingo;Final de Semana;18;18/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-27;2020;4;Abril;27;Segunda-Feira;Dia Útil;18;18/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-28;2020;4;Abril;28;Terça-Feira;Dia Útil;18;18/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-29;2020;4;Abril;29;Quarta-Feira;Dia Útil;18;18/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-04-30;2020;4;Abril;30;Quinta-Feira;Dia Útil;18;18/20;2;Trim 2;1;Semestre 1;2020-04-01;abr/20;abr/20
2020-05-01;2020;5;Maio;1;Sexta-Feira;Dia Útil;18;18/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-02;2020;5;Maio;2;Sábado;Final de Semana;18;18/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-03;2020;5;Maio;3;Domingo;Final de Semana;19;19/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-04;2020;5;Maio;4;Segunda-Feira;Dia Útil;19;19/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-05;2020;5;Maio;5;Terça-Feira;Dia Útil;19;19/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-06;2020;5;Maio;6;Quarta-Feira;Dia Útil;19;19/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-07;2020;5;Maio;7;Quinta-Feira;Dia Útil;19;19/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-08;2020;5;Maio;8;Sexta-Feira;Dia Útil;19;19/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-09;2020;5;Maio;9;Sábado;Final de Semana;19;19/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-10;2020;5;Maio;10;Domingo;Final de Semana;20;20/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-11;2020;5;Maio;11;Segunda-Feira;Dia Útil;20;20/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-12;2020;5;Maio;12;Terça-Feira;Dia Útil;20;20/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-13;2020;5;Maio;13;Quarta-Feira;Dia Útil;20;20/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-14;2020;5;Maio;14;Quinta-Feira;Dia Útil;20;20/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-15;2020;5;Maio;15;Sexta-Feira;Dia Útil;20;20/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-16;2020;5;Maio;16;Sábado;Final de Semana;20;20/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-17;2020;5;Maio;17;Domingo;Final de Semana;21;21/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-18;2020;5;Maio;18;Segunda-Feira;Dia Útil;21;21/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-19;2020;5;Maio;19;Terça-Feira;Dia Útil;21;21/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-20;2020;5;Maio;20;Quarta-Feira;Dia Útil;21;21/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-21;2020;5;Maio;21;Quinta-Feira;Dia Útil;21;21/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-22;2020;5;Maio;22;Sexta-Feira;Dia Útil;21;21/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-23;2020;5;Maio;23;Sábado;Final de Semana;21;21/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-24;2020;5;Maio;24;Domingo;Final de Semana;22;22/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-25;2020;5;Maio;25;Segunda-Feira;Dia Útil;22;22/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-26;2020;5;Maio;26;Terça-Feira;Dia Útil;22;22/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-27;2020;5;Maio;27;Quarta-Feira;Dia Útil;22;22/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-28;2020;5;Maio;28;Quinta-Feira;Dia Útil;22;22/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-29;2020;5;Maio;29;Sexta-Feira;Dia Útil;22;22/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-30;2020;5;Maio;30;Sábado;Final de Semana;22;22/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-05-31;2020;5;Maio;31;Domingo;Final de Semana;23;23/20;2;Trim 2;1;Semestre 1;2020-05-01;mai/20;mai/20
2020-06-01;2020;6;Junho;1;Segunda-Feira;Dia Útil;23;23/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-02;2020;6;Junho;2;Terça-Feira;Dia Útil;23;23/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-03;2020;6;Junho;3;Quarta-Feira;Dia Útil;23;23/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-04;2020;6;Junho;4;Quinta-Feira;Dia Útil;23;23/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-05;2020;6;Junho;5;Sexta-Feira;Dia Útil;23;23/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-06;2020;6;Junho;6;Sábado;Final de Semana;23;23/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-07;2020;6;Junho;7;Domingo;Final de Semana;24;24/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-08;2020;6;Junho;8;Segunda-Feira;Dia Útil;24;24/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-09;2020;6;Junho;9;Terça-Feira;Dia Útil;24;24/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-10;2020;6;Junho;10;Quarta-Feira;Dia Útil;24;24/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-11;2020;6;Junho;11;Quinta-Feira;Dia Útil;24;24/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-12;2020;6;Junho;12;Sexta-Feira;Dia Útil;24;24/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-13;2020;6;Junho;13;Sábado;Final de Semana;24;24/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-14;2020;6;Junho;14;Domingo;Final de Semana;25;25/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-15;2020;6;Junho;15;Segunda-Feira;Dia Útil;25;25/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-16;2020;6;Junho;16;Terça-Feira;Dia Útil;25;25/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-17;2020;6;Junho;17;Quarta-Feira;Dia Útil;25;25/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-18;2020;6;Junho;18;Quinta-Feira;Dia Útil;25;25/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-19;2020;6;Junho;19;Sexta-Feira;Dia Útil;25;25/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-20;2020;6;Junho;20;Sábado;Final de Semana;25;25/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-21;2020;6;Junho;21;Domingo;Final de Semana;26;26/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-22;2020;6;Junho;22;Segunda-Feira;Dia Útil;26;26/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-23;2020;6;Junho;23;Terça-Feira;Dia Útil;26;26/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-24;2020;6;Junho;24;Quarta-Feira;Dia Útil;26;26/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-25;2020;6;Junho;25;Quinta-Feira;Dia Útil;26;26/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-26;2020;6;Junho;26;Sexta-Feira;Dia Útil;26;26/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-27;2020;6;Junho;27;Sábado;Final de Semana;26;26/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-28;2020;6;Junho;28;Domingo;Final de Semana;27;27/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-29;2020;6;Junho;29;Segunda-Feira;Dia Útil;27;27/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-06-30;2020;6;Junho;30;Terça-Feira;Dia Útil;27;27/20;2;Trim 2;1;Semestre 1;2020-06-01;jun/20;jun/20
2020-07-01;2020;7;Julho;1;Quarta-Feira;Dia Útil;27;27/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-02;2020;7;Julho;2;Quinta-Feira;Dia Útil;27;27/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-03;2020;7;Julho;3;Sexta-Feira;Dia Útil;27;27/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-04;2020;7;Julho;4;Sábado;Final de Semana;27;27/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-05;2020;7;Julho;5;Domingo;Final de Semana;28;28/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-06;2020;7;Julho;6;Segunda-Feira;Dia Útil;28;28/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-07;2020;7;Julho;7;Terça-Feira;Dia Útil;28;28/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-08;2020;7;Julho;8;Quarta-Feira;Dia Útil;28;28/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-09;2020;7;Julho;9;Quinta-Feira;Dia Útil;28;28/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-10;2020;7;Julho;10;Sexta-Feira;Dia Útil;28;28/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-11;2020;7;Julho;11;Sábado;Final de Semana;28;28/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-12;2020;7;Julho;12;Domingo;Final de Semana;29;29/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-13;2020;7;Julho;13;Segunda-Feira;Dia Útil;29;29/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-14;2020;7;Julho;14;Terça-Feira;Dia Útil;29;29/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-15;2020;7;Julho;15;Quarta-Feira;Dia Útil;29;29/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-16;2020;7;Julho;16;Quinta-Feira;Dia Útil;29;29/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-17;2020;7;Julho;17;Sexta-Feira;Dia Útil;29;29/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-18;2020;7;Julho;18;Sábado;Final de Semana;29;29/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-19;2020;7;Julho;19;Domingo;Final de Semana;30;30/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-20;2020;7;Julho;20;Segunda-Feira;Dia Útil;30;30/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-21;2020;7;Julho;21;Terça-Feira;Dia Útil;30;30/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-22;2020;7;Julho;22;Quarta-Feira;Dia Útil;30;30/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-23;2020;7;Julho;23;Quinta-Feira;Dia Útil;30;30/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-24;2020;7;Julho;24;Sexta-Feira;Dia Útil;30;30/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-25;2020;7;Julho;25;Sábado;Final de Semana;30;30/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-26;2020;7;Julho;26;Domingo;Final de Semana;31;31/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-27;2020;7;Julho;27;Segunda-Feira;Dia Útil;31;31/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-28;2020;7;Julho;28;Terça-Feira;Dia Útil;31;31/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-29;2020;7;Julho;29;Quarta-Feira;Dia Útil;31;31/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-30;2020;7;Julho;30;Quinta-Feira;Dia Útil;31;31/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-07-31;2020;7;Julho;31;Sexta-Feira;Dia Útil;31;31/20;3;Trim 3;2;Semestre 2;2020-07-01;jul/20;jul/20
2020-08-01;2020;8;Agosto;1;Sábado;Final de Semana;31;31/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-02;2020;8;Agosto;2;Domingo;Final de Semana;32;32/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-03;2020;8;Agosto;3;Segunda-Feira;Dia Útil;32;32/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-04;2020;8;Agosto;4;Terça-Feira;Dia Útil;32;32/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-05;2020;8;Agosto;5;Quarta-Feira;Dia Útil;32;32/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-06;2020;8;Agosto;6;Quinta-Feira;Dia Útil;32;32/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-07;2020;8;Agosto;7;Sexta-Feira;Dia Útil;32;32/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-08;2020;8;Agosto;8;Sábado;Final de Semana;32;32/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-09;2020;8;Agosto;9;Domingo;Final de Semana;33;33/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-10;2020;8;Agosto;10;Segunda-Feira;Dia Útil;33;33/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-11;2020;8;Agosto;11;Terça-Feira;Dia Útil;33;33/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-12;2020;8;Agosto;12;Quarta-Feira;Dia Útil;33;33/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-13;2020;8;Agosto;13;Quinta-Feira;Dia Útil;33;33/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-14;2020;8;Agosto;14;Sexta-Feira;Dia Útil;33;33/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-15;2020;8;Agosto;15;Sábado;Final de Semana;33;33/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-16;2020;8;Agosto;16;Domingo;Final de Semana;34;34/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-17;2020;8;Agosto;17;Segunda-Feira;Dia Útil;34;34/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-18;2020;8;Agosto;18;Terça-Feira;Dia Útil;34;34/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-19;2020;8;Agosto;19;Quarta-Feira;Dia Útil;34;34/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-20;2020;8;Agosto;20;Quinta-Feira;Dia Útil;34;34/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-21;2020;8;Agosto;21;Sexta-Feira;Dia Útil;34;34/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-22;2020;8;Agosto;22;Sábado;Final de Semana;34;34/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-23;2020;8;Agosto;23;Domingo;Final de Semana;35;35/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-24;2020;8;Agosto;24;Segunda-Feira;Dia Útil;35;35/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-25;2020;8;Agosto;25;Terça-Feira;Dia Útil;35;35/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-26;2020;8;Agosto;26;Quarta-Feira;Dia Útil;35;35/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-27;2020;8;Agosto;27;Quinta-Feira;Dia Útil;35;35/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-28;2020;8;Agosto;28;Sexta-Feira;Dia Útil;35;35/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-29;2020;8;Agosto;29;Sábado;Final de Semana;35;35/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-30;2020;8;Agosto;30;Domingo;Final de Semana;36;36/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-08-31;2020;8;Agosto;31;Segunda-Feira;Dia Útil;36;36/20;3;Trim 3;2;Semestre 2;2020-08-01;ago/20;ago/20
2020-09-01;2020;9;Setembro;1;Terça-Feira;Dia Útil;36;36/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-02;2020;9;Setembro;2;Quarta-Feira;Dia Útil;36;36/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-03;2020;9;Setembro;3;Quinta-Feira;Dia Útil;36;36/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-04;2020;9;Setembro;4;Sexta-Feira;Dia Útil;36;36/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-05;2020;9;Setembro;5;Sábado;Final de Semana;36;36/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-06;2020;9;Setembro;6;Domingo;Final de Semana;37;37/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-07;2020;9;Setembro;7;Segunda-Feira;Dia Útil;37;37/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-08;2020;9;Setembro;8;Terça-Feira;Dia Útil;37;37/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-09;2020;9;Setembro;9;Quarta-Feira;Dia Útil;37;37/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-10;2020;9;Setembro;10;Quinta-Feira;Dia Útil;37;37/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-11;2020;9;Setembro;11;Sexta-Feira;Dia Útil;37;37/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-12;2020;9;Setembro;12;Sábado;Final de Semana;37;37/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-13;2020;9;Setembro;13;Domingo;Final de Semana;38;38/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-14;2020;9;Setembro;14;Segunda-Feira;Dia Útil;38;38/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-15;2020;9;Setembro;15;Terça-Feira;Dia Útil;38;38/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-16;2020;9;Setembro;16;Quarta-Feira;Dia Útil;38;38/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-17;2020;9;Setembro;17;Quinta-Feira;Dia Útil;38;38/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-18;2020;9;Setembro;18;Sexta-Feira;Dia Útil;38;38/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-19;2020;9;Setembro;19;Sábado;Final de Semana;38;38/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-20;2020;9;Setembro;20;Domingo;Final de Semana;39;39/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-21;2020;9;Setembro;21;Segunda-Feira;Dia Útil;39;39/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-22;2020;9;Setembro;22;Terça-Feira;Dia Útil;39;39/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-23;2020;9;Setembro;23;Quarta-Feira;Dia Útil;39;39/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-24;2020;9;Setembro;24;Quinta-Feira;Dia Útil;39;39/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-25;2020;9;Setembro;25;Sexta-Feira;Dia Útil;39;39/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-26;2020;9;Setembro;26;Sábado;Final de Semana;39;39/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-27;2020;9;Setembro;27;Domingo;Final de Semana;40;40/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-28;2020;9;Setembro;28;Segunda-Feira;Dia Útil;40;40/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-29;2020;9;Setembro;29;Terça-Feira;Dia Útil;40;40/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-09-30;2020;9;Setembro;30;Quarta-Feira;Dia Útil;40;40/20;3;Trim 3;2;Semestre 2;2020-09-01;set/20;set/20
2020-10-01;2020;10;Outubro;1;Quinta-Feira;Dia Útil;40;40/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-02;2020;10;Outubro;2;Sexta-Feira;Dia Útil;40;40/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-03;2020;10;Outubro;3;Sábado;Final de Semana;40;40/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-04;2020;10;Outubro;4;Domingo;Final de Semana;41;41/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-05;2020;10;Outubro;5;Segunda-Feira;Dia Útil;41;41/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-06;2020;10;Outubro;6;Terça-Feira;Dia Útil;41;41/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-07;2020;10;Outubro;7;Quarta-Feira;Dia Útil;41;41/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-08;2020;10;Outubro;8;Quinta-Feira;Dia Útil;41;41/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-09;2020;10;Outubro;9;Sexta-Feira;Dia Útil;41;41/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-10;2020;10;Outubro;10;Sábado;Final de Semana;41;41/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-11;2020;10;Outubro;11;Domingo;Final de Semana;42;42/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-12;2020;10;Outubro;12;Segunda-Feira;Dia Útil;42;42/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-13;2020;10;Outubro;13;Terça-Feira;Dia Útil;42;42/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-14;2020;10;Outubro;14;Quarta-Feira;Dia Útil;42;42/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-15;2020;10;Outubro;15;Quinta-Feira;Dia Útil;42;42/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-16;2020;10;Outubro;16;Sexta-Feira;Dia Útil;42;42/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-17;2020;10;Outubro;17;Sábado;Final de Semana;42;42/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
2020-10-18;2020;10;Outubro;18;Domingo;Final de Semana;43;43/20;4;Trim 4;2;Semestre 2;2020-10-01;out/20;out/20
